Tautan Gambar,SKU,Judul,Berat(g),Panjang(cm),Lebar(cm),Tinggi(cm),Gudang,Area Gudang,Nomor Rak,Total Stok,Stok Dialokasikan Pesanan,Stok Tersedia Seluruh Gudang,Reservasi Promo,Dalam Perjalanan,Total Harga Modal (Dalam Perjalanan),Stok Peringatan,Perkiraan Penjualan Harian,Jumlah Perkiraan Hari Stok Tersedia,Rata-Rata Modal Bobot,Total Harga Modal,Status Penjualan,Kategori Pertama,Kategori Kedua,Kategori Ketiga,Jenis SKU,Catatan,Nama Panggilan Toko,Kategori_L1,Kategori_L2,Kategori_L3,Nama Produk,Item ID,Penjualan,Favorit,Produk Terlihat,SKU Induk,Variasi,Variasi ID,Stok,Harga,Harga Promo,Batas Pembelian,Waktu Dibuat (Marketplace),Waktu Pengiriman,Nama Panggilan Toko_tiktok,Kategori_L1_tiktok,Kategori_L2_tiktok,Kategori_L3_tiktok,Nama Produk_tiktok,Product ID,Variasi_tiktok,Variasi ID_tiktok,Stok_tiktok,Harga_tiktok,Harga Promo_tiktok,Waktu Dibuat (Marketplace)_tiktok,Nama Promo
https://res.bigseller.pro/sku/images/merchantsku/1233323/916856_1776516448064.jpg?imageView2/1/w/300/h/300,SLTR-BROS-BWHITE,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",100.0,20.0,10.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,5,0,5,0,0,0.0,0,--,--,18600.0,93000.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Broken White,Dengan Bross",1.7345073742841467e+18,5.0,92699.0,56546.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/991217_1776516145719.jpg?imageView2/1/w/300/h/300,SLW-TANPABROSS-TRCT,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",100.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,5,0,5,0,0,0.0,0,--,--,15866.0,79330.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Teracota,Tanpa bross",1.734507561017641e+18,5.0,71299.0,,04 Sep 2025 08:41,
https://res.bigseller.pro/sku/images/merchantsku/1233323/649253_1776516145394.jpg?imageView2/1/w/300/h/300,SLW-TANPABROSS-CCMLK,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",100.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,15866.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Coco Milk,Tanpa bross",1.7345075610173788e+18,0.0,71299.0,,04 Sep 2025 08:41,
https://res.bigseller.pro/sku/images/merchantsku/1233323/078984_1776516145303.jpg?imageView2/1/w/300/h/300,SLW-BROSS-CCMLK,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",100.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,21366.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Coco Milk,Dengan Bross",1.7345075610173133e+18,0.0,86899.0,,04 Sep 2025 08:41,
https://res.bigseller.pro/sku/images/merchantsku/1233323/347088_1776516144905.jpg?imageView2/1/w/300/h/300,SLW-BROSS-BBLUE,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",100.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,17700.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Baby blue,Dengan Bross",1.733046218612181e+18,0.0,86899.0,58222.0,04 Sep 2025 08:41,SLW Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/248155_1776407775558.jpg?imageView2/1/w/300/h/300,SLL-TANPABROSS-SYEL,"SECERA Selendang Kebaya Lurus Instant Premium + Bros - Elegan untuk Bridesmaid, Wisuda & Kondangan",100.0,20.0,10.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,2,0,2,0,0,0.0,0,--,--,22066.0,44132.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA Selendang Kebaya Lurus Instant Premium + Bros - Elegan untuk Bridesmaid, Wisuda & Kondangan",29728182796.0,11341.0,4653.0,33436.0,SLL,"Soft Yellow,Tanpa bross",350797102461.0,1.0,71299.0,,,03 Mar 2025 19:25,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Lurus Instant Premium + Bros Elegan - Selendang Bridesmaid, Wisuda & Kondangan",1.731723402222078e+18,"Soft Yellow,Tanpa Bross",1.735009294874282e+18,2.0,71299.0,,20 Jun 2025 13:54,
https://res.bigseller.pro/sku/images/merchantsku/1233323/301615_1776407775382.jpg?imageView2/1/w/300/h/300,SLL-BROSS-SYEL,"SECERA Selendang Kebaya Lurus Instant Premium + Bros - Elegan untuk Bridesmaid, Wisuda & Kondangan",100.0,20.0,10.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,2,0,2,0,0,0.0,0,--,--,16566.0,33132.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA Selendang Kebaya Lurus Instant Premium + Bros - Elegan untuk Bridesmaid, Wisuda & Kondangan",29728182796.0,11341.0,4653.0,33436.0,SLL,"Soft Yellow,Dengan bross",350797102460.0,2.0,88900.0,,,03 Mar 2025 19:25,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Lurus Instant Premium + Bros Elegan - Selendang Bridesmaid, Wisuda & Kondangan",1.731723402222078e+18,"Soft Yellow,Dengan Bross",1.7350092948742164e+18,0.0,88900.0,,20 Jun 2025 13:54,
https://res.bigseller.pro/sku/images/merchantsku/1233323/403271_1775748911922.jpg?imageView2/1/w/300/h/300,SLW-BROSS-OLV,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,21366.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Olive,Dengan Bross",1.7345075610174444e+18,3.0,86899.0,,04 Sep 2025 08:41,
https://res.bigseller.pro/sku/images/merchantsku/1233323/919163_1774403597256.jpg?imageView2/1/w/300/h/300,SLW-BROSS-TRCT,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,21366.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Teracota,Dengan Bross",1.7345075610175754e+18,4.0,86899.0,,04 Sep 2025 08:41,
https://res.bigseller.pro/sku/images/merchantsku/1233323/679873_1773149340865.jpg?imageView2/1/w/300/h/300,SLW-TANPABROSS-OLV,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,15866.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Olive,Tanpa bross",1.73450756101751e+18,1.0,71299.0,,04 Sep 2025 08:41,
https://res.bigseller.pro/sku/images/merchantsku/1233323/798999_1772626891975.jpg?imageView2/1/w/300/h/300,SLTR-TANPABROS-BWHITE,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,13100.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Broken White,Tanpa Bross",420603143249.0,0.0,75098.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Broken White,Tanpa Bross",1.7345073742842122e+18,5.0,75098.0,50316.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/514809_1772626891826.jpg?imageView2/1/w/300/h/300,SLTR-BROS-WHITE,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,18600.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Broken White,Dengan Bross",420603143248.0,0.0,92699.0,,,18 Des 2024 21:46,,,,,,,,,,,,,,
https://res.bigseller.pro/sku/images/merchantsku/1233323/732476_1772626890620.jpg?imageView2/1/w/300/h/300,SLTR-TANPABROS-DNM,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,13100.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Denim,Tanpa Bross",420603143247.0,0.0,75098.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Denim,Tanpa Bross",1.7345073742840812e+18,4.0,75098.0,50316.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/438361_1772626890401.jpg?imageView2/1/w/300/h/300,SLTR-BROS-DNM,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,18600.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Denim,Dengan Bross",420603143246.0,0.0,92699.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Denim,Dengan Bross",1.7345073742840156e+18,5.0,92699.0,56546.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/022975_1772626890210.jpg?imageView2/1/w/300/h/300,SLTR-TANPABROS-OLV,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,13100.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Olive,Tanpa Bross",420603143245.0,0.0,75098.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Olive,Tanpa Bross",1.73450737428395e+18,0.0,75098.0,50316.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/805828_1772626889916.jpg?imageView2/1/w/300/h/300,SLTR-BROS-OLV,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,18600.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Olive,Dengan Bross",420603143244.0,0.0,92699.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Olive,Dengan Bross",1.7345073742838845e+18,0.0,92699.0,56546.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/110193_1772626889676.jpg?imageView2/1/w/300/h/300,SLTR-TANPABROS-BPINK,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,13100.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Baby Pink,Tanpa Bross",420603143243.0,0.0,75098.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Baby Pink,Tanpa Bross",1.734507374283819e+18,5.0,75098.0,50316.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/180856_1772626889514.jpg?imageView2/1/w/300/h/300,SLTR-BROS-BPINK,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,18600.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Baby Pink,Dengan Bross",420603143242.0,0.0,92699.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Baby Pink,Dengan Bross",1.7345073742837535e+18,4.0,92699.0,56546.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/414697_1772626889266.jpg?imageView2/1/w/300/h/300,SLTR-TANPABROS-NVY,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,13100.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Navy,Tanpa Bross",420603143241.0,1.0,75098.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Navy,Tanpa Bross",1.734507374283688e+18,0.0,75098.0,50316.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/154937_1772626888995.jpg?imageView2/1/w/300/h/300,SLTR-BROS-NVY,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,18600.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Navy,Dengan Bross",420603143240.0,1.0,92699.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Navy,Dengan Bross",1.7345073742836224e+18,0.0,92699.0,56546.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/214217_1772626888691.jpg?imageView2/1/w/300/h/300,SLTR-TANPABROS-OLVM,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,13100.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Olive Muda,Tanpa Bross",420603143239.0,0.0,75098.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Olive Muda,Tanpa Bross",1.7345073742835569e+18,5.0,75098.0,50316.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/063206_1772626888486.jpg?imageView2/1/w/300/h/300,SLTR-BROS-OLVM,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,18600.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Olive Muda,Dengan Bross",420603143238.0,0.0,92699.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Olive Muda,Dengan Bross",1.7345073742834913e+18,0.0,92699.0,56546.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/078190_1772626888252.jpg?imageView2/1/w/300/h/300,SLTR-TANPABROS-WDH,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,13100.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Wardah,Tanpa Bross",420603143237.0,0.0,75098.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Wardah,Tanpa Bross",1.7345073742834258e+18,5.0,75098.0,,21 Nov 2025 15:16,
https://res.bigseller.pro/sku/images/merchantsku/1233323/257441_1772626888014.jpg?imageView2/1/w/300/h/300,SLTR-BROS-WDH,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,18600.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Wardah,Dengan Bross",420603143236.0,0.0,92699.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Wardah,Dengan Bross",1.7345073742833603e+18,3.0,92699.0,,21 Nov 2025 15:16,
https://res.bigseller.pro/sku/images/merchantsku/1233323/268162_1772626887726.jpg?imageView2/1/w/300/h/300,SLTR-TANPABROS-CCMLK,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,2,0,2,0,0,0.0,0,--,--,13100.0,26200.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Coco milk,Tanpa Bross",420603143235.0,1.0,75098.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Coco Milk,Tanpa Bross",1.7345073742832947e+18,1.0,75098.0,50316.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/482889_1772626887435.jpg?imageView2/1/w/300/h/300,SLTR-BROS-CCMLK,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,3,0,3,0,0,0.0,0,--,--,18600.0,55800.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Coco milk,Dengan Bross",420603143234.0,3.0,92699.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Coco Milk,Dengan Bross",1.7345073742832292e+18,2.0,92699.0,56546.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
